# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
114214at7742	Missing
114216at7742	Complete	CM021483.1	4471927	4485406	-	479.3	584	https://www.orthodb.org/v10?query=114216at7742	zinc finger protein 598
114303at7742	Complete	CM021442.1	17264550	17288377	-	740.5	561	https://www.orthodb.org/v10?query=114303at7742	TBC1 domain family member 5 isoform X1
114459at7742	Missing
114623at7742	Complete	CM021478.1	4008945	4033208	+	785.6	580	https://www.orthodb.org/v10?query=114623at7742	sterile alpha and TIR motif-containing protein 1
114626at7742	Fragmented	CM021449.1	9261276	9284505	+	619.1	567	https://www.orthodb.org/v10?query=114626at7742	coiled-coil domain-containing protein 186
114695at7742	Complete	CM021453.1	13562000	13578481	+	1099.5	681	https://www.orthodb.org/v10?query=114695at7742	zinc transporter 5
114807at7742	Complete	CM021441.1	14048256	14067993	+	681.0	678	https://www.orthodb.org/v10?query=114807at7742	mutS protein homolog 5
114819at7742	Missing
114924at7742	Missing
115007at7742	Missing
115042at7742	Complete	CM021459.1	12147347	12172255	+	963.3	487	https://www.orthodb.org/v10?query=115042at7742	Alkylglycerone-phosphate synthase
115070at7742	Complete	CM021483.1	10744677	10810029	-	364.4	361	https://www.orthodb.org/v10?query=115070at7742	Pentatricopeptide repeat domain 3
115171at7742	Duplicated	CM021499.1	524246	581408	+	539.8	477	https://www.orthodb.org/v10?query=115171at7742	syntaxin-binding protein 3
115171at7742	Duplicated	CM021462.1	5644213	5663335	-	620.6	505	https://www.orthodb.org/v10?query=115171at7742	syntaxin-binding protein 3
115220at7742	Complete	CM021514.1	2208361	2227440	-	451.0	667	https://www.orthodb.org/v10?query=115220at7742	Golgin A1
115533at7742	Missing
115534at7742	Missing
115748at7742	Complete	CM021476.1	11834610	11847945	-	683.2	499	https://www.orthodb.org/v10?query=115748at7742	Cyclin D binding myb like transcription factor 1
115767at7742	Complete	CM021444.1	4607785	4612821	+	705.8	692	https://www.orthodb.org/v10?query=115767at7742	MACC1, MET transcriptional regulator
116065at7742	Complete	CM021502.1	3327678	3357363	+	590.2	549	https://www.orthodb.org/v10?query=116065at7742	centromere/kinetochore protein zw10 homolog
116202at7742	Complete	CM021482.1	10945846	10964873	+	671.5	548	https://www.orthodb.org/v10?query=116202at7742	XPC complex subunit, DNA damage recognition and repair factor
116245at7742	Complete	CM021443.1	9980873	9991795	-	638.3	472	https://www.orthodb.org/v10?query=116245at7742	Translation factor GUF1, mitochondrial
116359at7742	Complete	CM021471.1	13102054	13151170	+	405.1	448	https://www.orthodb.org/v10?query=116359at7742	protein MAATS1
116482at7742	Missing
116667at7742	Missing
116710at7742	Missing
116812at7742	Complete	CM021483.1	9074750	9111924	-	812.1	540	https://www.orthodb.org/v10?query=116812at7742	THO complex subunit 1
116835at7742	Complete	CM021482.1	5703925	5717243	-	934.9	540	https://www.orthodb.org/v10?query=116835at7742	Actin-related protein 8
117231at7742	Missing
117384at7742	Complete	CM021444.1	16618546	16644272	+	802.7	486	https://www.orthodb.org/v10?query=117384at7742	AVL9 cell migration associated
117494at7742	Complete	CM021486.1	6913571	6942935	-	579.2	630	https://www.orthodb.org/v10?query=117494at7742	rabenosyn-5
117499at7742	Complete	CM021456.1	7405216	7427045	-	887.5	458	https://www.orthodb.org/v10?query=117499at7742	electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
117571at7742	Complete	CM021473.1	10297643	10349037	-	913.9	461	https://www.orthodb.org/v10?query=117571at7742	Polypeptide N-acetylgalactosaminyltransferase
117635at7742	Missing
117682at7742	Missing
117939at7742	Complete	CM021447.1	9074535	9107268	-	724.2	488	https://www.orthodb.org/v10?query=117939at7742	tubulin--tyrosine ligase-like protein 12
118164at7742	Complete	JAAIYE010000817.1	8621	73819	-	765.4	466	https://www.orthodb.org/v10?query=118164at7742	Cell division cycle 16
118353at7742	Complete	CM021473.1	5362585	5398651	+	583.1	453	https://www.orthodb.org/v10?query=118353at7742	WD repeat-containing protein 43
118365at7742	Complete	CM021486.1	7793265	7805910	-	806.9	475	https://www.orthodb.org/v10?query=118365at7742	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
118406at7742	Missing
118460at7742	Complete	CM021458.1	9479732	9484253	+	474.9	382	https://www.orthodb.org/v10?query=118460at7742	sphingomyelin phosphodiesterase
119040at7742	Complete	CM021487.1	3327392	3393810	+	380.6	316	https://www.orthodb.org/v10?query=119040at7742	UV radiation resistance-associated gene protein
119066at7742	Complete	CM021498.1	7450170	7465902	+	404.3	448	https://www.orthodb.org/v10?query=119066at7742	Endo-beta-N-acetylglucosaminidase
119120at7742	Complete	CM021494.1	9594662	9604883	-	842.1	522	https://www.orthodb.org/v10?query=119120at7742	gigaxonin
119219at7742	Missing
119371at7742	Complete	CM021478.1	8834239	8850645	+	673.0	456	https://www.orthodb.org/v10?query=119371at7742	Mitochondrial tRNA translation optimization 1
119532at7742	Complete	CM021443.1	17131946	17133763	+	208.5	405	https://www.orthodb.org/v10?query=119532at7742	dopamine beta-hydroxylase
119796at7742	Complete	CM021498.1	8722927	8740100	+	473.8	384	https://www.orthodb.org/v10?query=119796at7742	RNA polymerase I-specific transcription initiation factor RRN3
119886at7742	Complete	CM021465.1	3800124	3802298	+	520.9	465	https://www.orthodb.org/v10?query=119886at7742	telomere length regulation protein TEL2 homolog
120085at7742	Missing
120131at7742	Complete	CM021494.1	8626425	8637679	+	710.8	536	https://www.orthodb.org/v10?query=120131at7742	glycosylphosphatidylinositol anchor attachment 1 protein
120479at7742	Complete	CM021456.1	10242863	10250524	-	488.0	359	https://www.orthodb.org/v10?query=120479at7742	Nei like DNA glycosylase 3
120673at7742	Fragmented	JAAIYE010000857.1	1	21311	-	177.1	117	https://www.orthodb.org/v10?query=120673at7742	WD repeat-containing protein 70
120857at7742	Missing
120920at7742	Complete	CM021480.1	2052091	2064442	-	768.4	499	https://www.orthodb.org/v10?query=120920at7742	DNA polymerase kappa
121053at7742	Missing
121142at7742	Complete	CM021443.1	12421750	12436574	+	931.3	447	https://www.orthodb.org/v10?query=121142at7742	elongator complex protein 3
121375at7742	Missing
121505at7742	Complete	CM021448.1	3316254	3332450	-	428.1	456	https://www.orthodb.org/v10?query=121505at7742	Lin-54 DREAM MuvB core complex component
121516at7742	Fragmented	CM021513.1	2511569	2537475	+	137.6	260	https://www.orthodb.org/v10?query=121516at7742	LAS1 like, ribosome biogenesis factor
121830at7742	Complete	CM021456.1	13341064	13363091	+	515.2	402	https://www.orthodb.org/v10?query=121830at7742	Methionyl-tRNA synthetase 2, mitochondrial
122017at7742	Complete	CM021452.1	13101901	13143101	+	862.4	462	https://www.orthodb.org/v10?query=122017at7742	glutamate--cysteine ligase catalytic subunit
122030at7742	Complete	CM021463.1	13625286	13654071	+	787.6	505	https://www.orthodb.org/v10?query=122030at7742	Trafficking protein particle complex 12
122064at7742	Complete	CM021496.1	7577393	7595957	-	702.6	501	https://www.orthodb.org/v10?query=122064at7742	kelch-like protein 28
122255at7742	Complete	CM021455.1	5970824	6015830	-	560.9	413	https://www.orthodb.org/v10?query=122255at7742	aspartyl/asparaginyl beta-hydroxylase
122318at7742	Complete	CM021486.1	6756223	6776079	-	967.9	574	https://www.orthodb.org/v10?query=122318at7742	urocanate hydratase
122495at7742	Complete	CM021446.1	7453911	7483207	-	844.4	505	https://www.orthodb.org/v10?query=122495at7742	ATP-binding cassette sub-family D member 4
122527at7742	Complete	CM021484.1	9493068	9507267	+	369.1	447	https://www.orthodb.org/v10?query=122527at7742	ubiquitin carboxyl-terminal hydrolase 1
122793at7742	Missing
122841at7742	Complete	CM021450.1	10945840	10973578	-	702.7	568	https://www.orthodb.org/v10?query=122841at7742	speckle targeted PIP5K1A-regulated poly(A) polymerase
122918at7742	Missing
122955at7742	Complete	CM021478.1	1347964	1369972	-	451.6	393	https://www.orthodb.org/v10?query=122955at7742	VPS9 domain-containing protein 1
122963at7742	Complete	CM021479.1	12040811	12063484	-	434.6	371	https://www.orthodb.org/v10?query=122963at7742	TCDD-inducible poly 
122990at7742	Complete	CM021451.1	12603049	12646387	-	732.6	519	https://www.orthodb.org/v10?query=122990at7742	NHL repeat-containing protein 2
123145at7742	Missing
123156at7742	Complete	CM021450.1	12149896	12182155	+	446.9	426	https://www.orthodb.org/v10?query=123156at7742	EF-hand domain-containing family member B
123291at7742	Complete	CM021492.1	3533757	3552924	+	693.4	473	https://www.orthodb.org/v10?query=123291at7742	Pre-mRNA processing factor 3
123337at7742	Complete	CM021492.1	9628382	9652458	-	453.8	462	https://www.orthodb.org/v10?query=123337at7742	Proprotein convertase subtilisin/kexin type 7
123387at7742	Complete	JAAIYE010000641.1	504688	544257	+	277.6	412	https://www.orthodb.org/v10?query=123387at7742	harmonin
123404at7742	Complete	CM021454.1	12907863	12945009	-	428.8	257	https://www.orthodb.org/v10?query=123404at7742	inner nuclear membrane protein Man1
123446at7742	Complete	CM021451.1	3152352	3177740	-	542.4	464	https://www.orthodb.org/v10?query=123446at7742	mini-chromosome maintenance complex-binding protein
123570at7742	Complete	CM021503.1	5082884	5109797	-	537.1	769	https://www.orthodb.org/v10?query=123570at7742	TELO2 interacting protein 1
123660at7742	Duplicated	CM021497.1	680653	682650	-	671.5	509	https://www.orthodb.org/v10?query=123660at7742	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
123660at7742	Duplicated	CM021453.1	314873	335526	-	699.7	544	https://www.orthodb.org/v10?query=123660at7742	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
123742at7742	Complete	CM021476.1	4619930	4644851	-	419.4	302	https://www.orthodb.org/v10?query=123742at7742	5' exonuclease Apollo
123758at7742	Missing
123814at7742	Complete	CM021500.1	4293962	4325390	-	320.7	369	https://www.orthodb.org/v10?query=123814at7742	synaptotagmin-like protein 3
123847at7742	Missing
123872at7742	Complete	CM021454.1	12599287	12621291	+	253.8	432	https://www.orthodb.org/v10?query=123872at7742	protection of telomeres protein 1
123936at7742	Missing
124028at7742	Complete	CM021474.1	11756220	11792124	-	923.5	526	https://www.orthodb.org/v10?query=124028at7742	bifunctional purine biosynthesis protein PURH
124120at7742	Complete	CM021476.1	12006853	12038581	-	564.1	679	https://www.orthodb.org/v10?query=124120at7742	telomerase reverse transcriptase
124354at7742	Missing
124571at7742	Missing
124764at7742	Complete	CM021459.1	5302715	5323126	+	517.2	348	https://www.orthodb.org/v10?query=124764at7742	MutL homolog 1
124775at7742	Missing
124962at7742	Complete	CM021445.1	15657242	15672601	-	888.1	651	https://www.orthodb.org/v10?query=124962at7742	splicing factor 3A subunit 1
125127at7742	Complete	CM021470.1	9375350	9403367	+	772.8	597	https://www.orthodb.org/v10?query=125127at7742	NCK-interacting protein with SH3 domain
125236at7742	Complete	CM021450.1	379785	381758	-	758.5	491	https://www.orthodb.org/v10?query=125236at7742	fidgetin-like protein 1
125500at7742	Complete	CM021449.1	5108914	5121174	-	882.3	580	https://www.orthodb.org/v10?query=125500at7742	acyl-CoA oxidase 3, pristanoyl 
125886at7742	Complete	CM021458.1	11688409	11755778	+	805.4	749	https://www.orthodb.org/v10?query=125886at7742	Aminoadipate-semialdehyde dehydrogenase
125985at7742	Complete	CM021467.1	13328401	13341179	-	448.3	368	https://www.orthodb.org/v10?query=125985at7742	rho GTPase-activating protein 18
126277at7742	Complete	JAAIYE010001237.1	1	51241	-	642.6	406	https://www.orthodb.org/v10?query=126277at7742	amyloid protein-binding protein 2
126306at7742	Complete	CM021483.1	7632124	7667163	+	1094.5	667	https://www.orthodb.org/v10?query=126306at7742	lysine-specific histone demethylase 1B
126329at7742	Complete	CM021444.1	2261090	2274539	-	1243.5	735	https://www.orthodb.org/v10?query=126329at7742	probable ATP-dependent RNA helicase DDX23
126446at7742	Complete	CM021467.1	309651	376650	+	534.3	449	https://www.orthodb.org/v10?query=126446at7742	general transcription factor 3C polypeptide 2
126473at7742	Missing
126566at7742	Complete	CM021500.1	5537394	5573303	-	549.9	560	https://www.orthodb.org/v10?query=126566at7742	Serine active site containing 1
126705at7742	Missing
126913at7742	Fragmented	CM021461.1	14139730	14160842	-	433.2	316	https://www.orthodb.org/v10?query=126913at7742	KAT8 regulatory NSL complex subunit 3 isoform X1
127291at7742	Missing
127392at7742	Duplicated	CM021488.1	639286	655759	+	760.3	467	https://www.orthodb.org/v10?query=127392at7742	Choline dehydrogenase
127392at7742	Duplicated	CM021480.1	1167404	1184222	-	791.1	525	https://www.orthodb.org/v10?query=127392at7742	Choline dehydrogenase
127445at7742	Missing
127587at7742	Fragmented	CM021509.1	1429383	1462289	+	487.4	294	https://www.orthodb.org/v10?query=127587at7742	SUMO-activating enzyme subunit 2
127789at7742	Fragmented	CM021449.1	14944827	14972615	+	440.4	374	https://www.orthodb.org/v10?query=127789at7742	Pyridine nucleotide-disulphide oxidoreductase domain 2
127830at7742	Missing
127929at7742	Complete	CM021463.1	1723699	1739278	-	419.0	407	https://www.orthodb.org/v10?query=127929at7742	transmembrane protein 214
128068at7742	Complete	CM021448.1	12870793	12909739	+	505.9	437	https://www.orthodb.org/v10?query=128068at7742	oncoprotein-induced transcript 3 protein
128255at7742	Complete	CM021514.1	314569	395813	-	569.6	576	https://www.orthodb.org/v10?query=128255at7742	Intraflagellar transport 81
128299at7742	Missing
128396at7742	Complete	CM021460.1	9166334	9188843	+	477.2	370	https://www.orthodb.org/v10?query=128396at7742	eukaryotic translation initiation factor 2-alpha kinase 1
128400at7742	Complete	CM021449.1	683283	700009	+	453.3	496	https://www.orthodb.org/v10?query=128400at7742	MICOS complex subunit MIC60
128421at7742	Complete	CM021441.1	23023098	23072243	-	547.1	500	https://www.orthodb.org/v10?query=128421at7742	FAS-associated factor 1
128562at7742	Complete	CM021444.1	14618210	14630393	+	808.4	532	https://www.orthodb.org/v10?query=128562at7742	coiled-coil domain-containing protein 93
128709at7742	Complete	CM021451.1	2414771	2431467	-	594.6	503	https://www.orthodb.org/v10?query=128709at7742	KIF1-binding protein
128712at7742	Duplicated	CM021450.1	9365603	9385744	-	518.3	457	https://www.orthodb.org/v10?query=128712at7742	frizzled-6
128712at7742	Duplicated	CM021442.1	15670032	15671756	-	523.8	455	https://www.orthodb.org/v10?query=128712at7742	frizzled-6
128901at7742	Fragmented	CM021465.1	8528212	8538318	-	106.5	69	https://www.orthodb.org/v10?query=128901at7742	Integrin alpha FG-GAP repeat containing 1
128918at7742	Complete	CM021498.1	3543330	3561097	+	592.2	473	https://www.orthodb.org/v10?query=128918at7742	TBC1 domain family member 24 isoform X1
129039at7742	Complete	CM021442.1	23695176	23704105	-	466.3	470	https://www.orthodb.org/v10?query=129039at7742	Transforming growth factor beta regulator 4
129046at7742	Missing
129053at7742	Complete	CM021469.1	4311862	4335335	+	695.9	531	https://www.orthodb.org/v10?query=129053at7742	Ring finger protein 103
129062at7742	Missing
129214at7742	Complete	CM021500.1	676920	719777	+	1067.7	727	https://www.orthodb.org/v10?query=129214at7742	probable ATP-dependent RNA helicase DDX10
129684at7742	Complete	CM021441.1	6337078	6371251	+	534.2	436	https://www.orthodb.org/v10?query=129684at7742	scavenger receptor cysteine-rich domain-containing group B protein
129835at7742	Complete	CM021446.1	6754159	6761329	+	354.9	356	https://www.orthodb.org/v10?query=129835at7742	mitochondrial ribonuclease P protein 3
129880at7742	Complete	CM021502.1	5810472	5893926	-	476.4	352	https://www.orthodb.org/v10?query=129880at7742	Ankyrin repeat and sterile alpha motif domain containing 3
129936at7742	Complete	JAAIYE010000877.1	131088	195697	+	696.8	805	https://www.orthodb.org/v10?query=129936at7742	protein CIP2A
129939at7742	Missing
129943at7742	Complete	CM021500.1	1150527	1152977	-	434.8	425	https://www.orthodb.org/v10?query=129943at7742	FAST kinase domain-containing protein 5
129979at7742	Complete	CM021469.1	11657384	11672471	+	996.6	604	https://www.orthodb.org/v10?query=129979at7742	Crooked neck pre-mRNA splicing factor 1
130025at7742	Fragmented	CM021479.1	908756	915198	-	77.9	95	https://www.orthodb.org/v10?query=130025at7742	PWWP domain-containing protein 2A
130062at7742	Missing
130125at7742	Missing
130130at7742	Complete	CM021484.1	6150528	6174966	-	669.7	569	https://www.orthodb.org/v10?query=130130at7742	nucleoporin NDC1
130161at7742	Fragmented	CM021446.1	3970324	3990150	+	728.6	405	https://www.orthodb.org/v10?query=130161at7742	exonuclease 1
130337at7742	Duplicated	CM021473.1	2849808	2861591	-	653.6	424	https://www.orthodb.org/v10?query=130337at7742	Muscarinic acetylcholine receptor
130337at7742	Duplicated	CM021493.1	4419881	4421845	-	606.4	457	https://www.orthodb.org/v10?query=130337at7742	Muscarinic acetylcholine receptor
130375at7742	Complete	CM021485.1	10042078	10054780	-	972.9	501	https://www.orthodb.org/v10?query=130375at7742	negative elongation factor C/D
130415at7742	Complete	CM021467.1	5665504	5718538	+	504.8	394	https://www.orthodb.org/v10?query=130415at7742	Grainyhead like transcription factor 3
130549at7742	Missing
130943at7742	Missing
131366at7742	Missing
131564at7742	Missing
131585at7742	Complete	CM021467.1	12191362	12209784	+	281.8	396	https://www.orthodb.org/v10?query=131585at7742	rho guanine nucleotide exchange factor 37
131719at7742	Complete	CM021452.1	3621656	3627071	+	366.8	429	https://www.orthodb.org/v10?query=131719at7742	mcKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin
131817at7742	Complete	CM021478.1	10541388	10589553	-	656.9	488	https://www.orthodb.org/v10?query=131817at7742	A-kinase anchor protein 10, mitochondrial
131825at7742	Missing
131862at7742	Complete	CM021462.1	12312764	12330102	-	733.5	488	https://www.orthodb.org/v10?query=131862at7742	TRMT1-like protein
131898at7742	Complete	CM021473.1	10382375	10399846	-	496.2	507	https://www.orthodb.org/v10?query=131898at7742	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
131983at7742	Missing
131994at7742	Missing
132010at7742	Complete	CM021456.1	8433221	8456558	+	496.9	469	https://www.orthodb.org/v10?query=132010at7742	prolyl 4-hydroxylase subunit alpha-3
132224at7742	Missing
132279at7742	Complete	CM021500.1	3467597	3474343	-	557.2	458	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132656at7742	Missing
132847at7742	Fragmented	CM021461.1	3205536	3212407	-	497.0	384	https://www.orthodb.org/v10?query=132847at7742	tetratricopeptide repeat protein 14
132931at7742	Complete	CM021473.1	3037175	3076211	+	754.5	562	https://www.orthodb.org/v10?query=132931at7742	Mitochondrial translational initiation factor 2
132972at7742	Complete	CM021490.1	3078175	3087038	-	616.2	438	https://www.orthodb.org/v10?query=132972at7742	F-box/WD repeat-containing protein 5
133006at7742	Complete	CM021483.1	5191389	5205946	-	547.8	397	https://www.orthodb.org/v10?query=133006at7742	signal recognition particle subunit SRP68
133153at7742	Complete	CM021477.1	5438580	5463836	+	736.3	493	https://www.orthodb.org/v10?query=133153at7742	folliculin
133255at7742	Missing
133326at7742	Complete	JAAIYE010000888.1	38938	74211	+	632.5	465	https://www.orthodb.org/v10?query=133326at7742	T-complex protein 1 subunit alpha
133596at7742	Missing
133604at7742	Complete	CM021500.1	7936989	7946117	+	712.9	465	https://www.orthodb.org/v10?query=133604at7742	phosphoacetylglucosamine mutase
133642at7742	Complete	CM021444.1	17611127	17624254	+	628.5	384	https://www.orthodb.org/v10?query=133642at7742	sulfite oxidase, mitochondrial
133692at7742	Missing
133713at7742	Missing
133758at7742	Missing
133877at7742	Missing
133965at7742	Complete	CM021458.1	1334317	1384362	-	613.3	469	https://www.orthodb.org/v10?query=133965at7742	Glutathione S-transferase C-terminal domain containing
133969at7742	Complete	CM021449.1	4387826	4396171	-	797.2	461	https://www.orthodb.org/v10?query=133969at7742	Cell division cycle 23
134048at7742	Complete	CM021498.1	3790658	3814944	+	638.5	433	https://www.orthodb.org/v10?query=134048at7742	eukaryotic translation initiation factor 3 subunit D
134188at7742	Complete	CM021484.1	11067763	11122439	+	538.1	457	https://www.orthodb.org/v10?query=134188at7742	RAD17 checkpoint clamp loader component
134368at7742	Complete	CM021489.1	5304522	5313282	+	311.3	406	https://www.orthodb.org/v10?query=134368at7742	biotin--protein ligase
134433at7742	Complete	CM021500.1	1017013	1026520	-	836.7	675	https://www.orthodb.org/v10?query=134433at7742	dermatan-sulfate epimerase
134453at7742	Complete	CM021451.1	8399714	8420962	-	240.2	381	https://www.orthodb.org/v10?query=134453at7742	condensin complex subunit 2
134632at7742	Complete	CM021485.1	3165289	3167736	+	395.4	538	https://www.orthodb.org/v10?query=134632at7742	TTK protein kinase
134679at7742	Complete	JAAIYE010001100.1	9627	39628	+	615.1	668	https://www.orthodb.org/v10?query=134679at7742	probable ATP-dependent RNA helicase DDX4
135024at7742	Complete	CM021475.1	9190906	9233554	-	461.1	519	https://www.orthodb.org/v10?query=135024at7742	SCL-interrupting locus protein
135248at7742	Missing
135349at7742	Missing
135511at7742	Complete	CM021467.1	6698232	6730327	-	929.5	593	https://www.orthodb.org/v10?query=135511at7742	nucleolar protein 10
135517at7742	Complete	CM021500.1	3841027	3859126	+	253.1	246	https://www.orthodb.org/v10?query=135517at7742	lebercilin
135770at7742	Missing
135786at7742	Missing
136018at7742	Complete	CM021452.1	15642125	15649211	-	241.2	167	https://www.orthodb.org/v10?query=136018at7742	probable E3 ubiquitin-protein ligase RNF217
136089at7742	Complete	CM021468.1	2194039	2210755	+	807.7	468	https://www.orthodb.org/v10?query=136089at7742	Aldehyde dehydrogenase 4 family member A1
136142at7742	Missing
136144at7742	Complete	CM021502.1	6297567	6321845	-	675.7	557	https://www.orthodb.org/v10?query=136144at7742	nicastrin
136457at7742	Fragmented	CM021459.1	11774275	11778771	-	433.7	363	https://www.orthodb.org/v10?query=136457at7742	asparagine synthetase domain-containing protein 1
136464at7742	Complete	CM021459.1	14074287	14122327	+	540.0	451	https://www.orthodb.org/v10?query=136464at7742	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
136946at7742	Complete	CM021447.1	1499820	1531746	+	569.4	406	https://www.orthodb.org/v10?query=136946at7742	D-2-hydroxyglutarate dehydrogenase, mitochondrial
137061at7742	Complete	CM021468.1	6979638	7023136	-	579.2	422	https://www.orthodb.org/v10?query=137061at7742	large subunit GTPase 1 homolog
137258at7742	Complete	CM021471.1	6313595	6324008	-	387.1	353	https://www.orthodb.org/v10?query=137258at7742	arylsulfatase K
137296at7742	Complete	CM021454.1	1305665	1333458	-	251.5	408	https://www.orthodb.org/v10?query=137296at7742	nuclear protein MDM1
137301at7742	Duplicated	JAAIYE010000083.1	1039212	1065109	-	385.1	380	https://www.orthodb.org/v10?query=137301at7742	myb-related protein B
137301at7742	Duplicated	CM021455.1	3827401	3854719	-	393.3	300	https://www.orthodb.org/v10?query=137301at7742	myb-related protein B
137318at7742	Complete	CM021461.1	10274013	10295755	+	730.3	470	https://www.orthodb.org/v10?query=137318at7742	sphingosine-1-phosphate lyase 1
137629at7742	Complete	CM021496.1	7681163	7695149	-	519.3	477	https://www.orthodb.org/v10?query=137629at7742	TBCC domain-containing protein 1
137681at7742	Missing
137723at7742	Fragmented	CM021446.1	2059215	2075486	+	381.4	310	https://www.orthodb.org/v10?query=137723at7742	Tyrosyl-DNA phosphodiesterase 1
137727at7742	Complete	CM021469.1	9071731	9082643	-	544.9	430	https://www.orthodb.org/v10?query=137727at7742	DNA polymerase eta
137788at7742	Complete	CM021494.1	1548472	1579153	-	778.7	555	https://www.orthodb.org/v10?query=137788at7742	RING finger and SPRY domain-containing protein 1
137854at7742	Complete	CM021473.1	2231112	2245751	-	473.3	417	https://www.orthodb.org/v10?query=137854at7742	tubulin-specific chaperone E
138116at7742	Missing
138249at7742	Complete	CM021449.1	16356146	16405593	+	789.3	565	https://www.orthodb.org/v10?query=138249at7742	Signal recognition particle subunit SRP72
138339at7742	Complete	CM021450.1	15793645	15806955	+	729.3	524	https://www.orthodb.org/v10?query=138339at7742	peroxisomal carnitine O-octanoyltransferase
138435at7742	Complete	CM021491.1	3117881	3175602	-	403.6	349	https://www.orthodb.org/v10?query=138435at7742	Cytochrome b5 reductase 4
138498at7742	Complete	CM021470.1	7654857	7671411	-	514.5	437	https://www.orthodb.org/v10?query=138498at7742	protein NEDD1
138669at7742	Complete	CM021461.1	1503051	1537005	-	454.9	436	https://www.orthodb.org/v10?query=138669at7742	CWF19-like protein 1
138885at7742	Complete	CM021446.1	9318204	9352509	-	733.5	515	https://www.orthodb.org/v10?query=138885at7742	Solute carrier family 3 member 1
138901at7742	Missing
139050at7742	Complete	CM021475.1	5951410	5999654	-	749.2	443	https://www.orthodb.org/v10?query=139050at7742	Transporter
139053at7742	Complete	CM021447.1	16720026	16743176	+	239.4	408	https://www.orthodb.org/v10?query=139053at7742	PCNA-interacting partner
139083at7742	Complete	CM021508.1	2490680	2537423	+	698.2	449	https://www.orthodb.org/v10?query=139083at7742	vitamin K-dependent gamma-carboxylase
139241at7742	Missing
139250at7742	Complete	CM021495.1	8230804	8255562	-	582.6	396	https://www.orthodb.org/v10?query=139250at7742	putative glycerol kinase 5
139307at7742	Complete	CM021499.1	7624930	7642558	+	405.0	464	https://www.orthodb.org/v10?query=139307at7742	TROVE domain family member 2
139567at7742	Complete	CM021441.1	33474397	33480601	-	635.0	409	https://www.orthodb.org/v10?query=139567at7742	Vacuolar protein sorting 45 homolog
139572at7742	Complete	CM021496.1	153186	170498	+	615.8	462	https://www.orthodb.org/v10?query=139572at7742	putative ATP-dependent RNA helicase DHX33
139653at7742	Complete	CM021501.1	1162509	1193164	+	563.8	604	https://www.orthodb.org/v10?query=139653at7742	progesterone-induced-blocking factor 1
139811at7742	Complete	JAAIYE010000309.1	1	22819	+	513.3	435	https://www.orthodb.org/v10?query=139811at7742	Mitogen-activated protein kinase
139946at7742	Fragmented	CM021477.1	12072003	12093785	+	83.7	241	https://www.orthodb.org/v10?query=139946at7742	Fanconi anemia group G protein
139974at7742	Complete	CM021507.1	3400991	3430713	-	631.5	426	https://www.orthodb.org/v10?query=139974at7742	60S ribosomal export protein NMD3
140071at7742	Complete	CM021486.1	6282348	6288132	+	501.6	422	https://www.orthodb.org/v10?query=140071at7742	2',5'-phosphodiesterase 12
140098at7742	Complete	CM021478.1	2504978	2554043	+	214.1	294	https://www.orthodb.org/v10?query=140098at7742	Hermansky-Pudlak syndrome 4 protein
140310at7742	Complete	CM021504.1	5239409	5328489	+	716.8	459	https://www.orthodb.org/v10?query=140310at7742	MRE11 homolog, double strand break repair nuclease
140317at7742	Missing
140367at7742	Missing
140588at7742	Complete	CM021459.1	2976774	2992342	-	618.7	474	https://www.orthodb.org/v10?query=140588at7742	NME/NM23 family member 8
140683at7742	Complete	CM021458.1	2821772	2848124	-	574.0	464	https://www.orthodb.org/v10?query=140683at7742	CWF19-like protein 2
140754at7742	Complete	CM021483.1	2900617	2914841	+	880.7	476	https://www.orthodb.org/v10?query=140754at7742	eukaryotic translation initiation factor 3 subunit L
140962at7742	Complete	CM021478.1	2558849	2635293	-	407.6	351	https://www.orthodb.org/v10?query=140962at7742	methyltransferase-like protein 16
141015at7742	Complete	CM021455.1	13860785	13875825	+	492.0	363	https://www.orthodb.org/v10?query=141015at7742	selenoprotein N
141264at7742	Complete	CM021448.1	4675056	4705491	+	541.3	639	https://www.orthodb.org/v10?query=141264at7742	fibrinogen alpha chain
141334at7742	Complete	CM021481.1	2544820	2572178	-	457.2	426	https://www.orthodb.org/v10?query=141334at7742	Zinc finger AN1-type containing 4
141686at7742	Complete	CM021483.1	4483894	4513312	-	868.4	536	https://www.orthodb.org/v10?query=141686at7742	Hepatocyte growth factor-regulated tyrosine kinase substrate
