# BUSCO version is: 5.2.1 
# The lineage dataset is: vertebrata_odb10 (Creation date: 2021-02-19, number of genomes: 67, number of BUSCOs: 3354)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
173at7742	Missing
104785at7742	Missing
104791at7742	Missing
104856at7742	Missing
104992at7742	Complete	FYBX02009399.1	408079	489818	-	615.5	438	https://www.orthodb.org/v10?query=104992at7742	TBC1 domain family member 30
105001at7742	Complete	FYBX02009823.1	2417899	2499380	-	626.8	613	https://www.orthodb.org/v10?query=105001at7742	elongator complex protein 2
105032at7742	Missing
105115at7742	Complete	FYBX02009572.1	1403506	1484025	-	431.8	382	https://www.orthodb.org/v10?query=105115at7742	GPI transamidase component PIG-T
105171at7742	Complete	FYBX02009436.1	1668192	1715014	+	779.1	530	https://www.orthodb.org/v10?query=105171at7742	kelch repeat and BTB domain-containing protein 2
105242at7742	Missing
105636at7742	Fragmented	FYBX02009618.1	862770	981277	-	491.8	409	https://www.orthodb.org/v10?query=105636at7742	Minichromosome maintenance 10 replication initiation factor
105918at7742	Missing
105968at7742	Complete	FYBX02009646.1	1598378	1628780	-	966.2	544	https://www.orthodb.org/v10?query=105968at7742	cleft lip and palate transmembrane protein 1
106009at7742	Fragmented	FYBX02007652.1	337144	356182	-	691.6	447	https://www.orthodb.org/v10?query=106009at7742	digestive organ expansion factor homolog
106060at7742	Missing
106271at7742	Missing
106301at7742	Missing
106313at7742	Missing
106344at7742	Complete	FYBX02010095.1	992189	993869	-	291.2	393	https://www.orthodb.org/v10?query=106344at7742	ankyrin repeat and SAM domain-containing protein 6
106423at7742	Complete	FYBX02009871.1	3402323	3470645	-	564.0	539	https://www.orthodb.org/v10?query=106423at7742	transmembrane protein 260
106667at7742	Complete	FYBX02010432.1	2509866	2523060	+	652.0	495	https://www.orthodb.org/v10?query=106667at7742	kelch repeat and BTB domain-containing protein 3
106853at7742	Fragmented	FYBX02010154.1	3760751	3768786	+	427.4	268	https://www.orthodb.org/v10?query=106853at7742	protein cramped-like
106855at7742	Missing
106858at7742	Complete	FYBX02009868.1	54379	178918	-	710.9	569	https://www.orthodb.org/v10?query=106858at7742	beta-mannosidase
106894at7742	Complete	FYBX02010731.1	397054	484679	+	800.1	477	https://www.orthodb.org/v10?query=106894at7742	kelch-like protein 14
106943at7742	Missing
106972at7742	Missing
107107at7742	Complete	FYBX02010257.1	1143725	1248244	-	757.8	477	https://www.orthodb.org/v10?query=107107at7742	PAN2-PAN3 deadenylation complex subunit PAN3
107188at7742	Complete	FYBX02009823.1	6335132	6362187	-	393.8	344	https://www.orthodb.org/v10?query=107188at7742	protein angel homolog 1
107391at7742	Fragmented	FYBX02010824.1	921067	954731	-	441.6	277	https://www.orthodb.org/v10?query=107391at7742	Transmembrane protein 62
107610at7742	Complete	FYBX02009384.1	96397	235948	+	727.3	526	https://www.orthodb.org/v10?query=107610at7742	TBC1 domain family member 16 isoform X1
107664at7742	Fragmented	FYBX02010782.1	494553	544438	-	268.5	335	https://www.orthodb.org/v10?query=107664at7742	Activating signal cointegrator 1 complex subunit 2
107720at7742	Fragmented	FYBX02010167.1	742210	804162	+	659.8	444	https://www.orthodb.org/v10?query=107720at7742	breast cancer type 2 susceptibility protein
107743at7742	Complete	FYBX02010188.1	1442380	1445298	-	870.2	534	https://www.orthodb.org/v10?query=107743at7742	kelch-like protein 26
107971at7742	Duplicated	FYBX02009384.1	1628414	1746398	-	614.9	413	https://www.orthodb.org/v10?query=107971at7742	myotubularin-related protein 6
107971at7742	Duplicated	FYBX02009908.1	166041	204549	+	594.6	407	https://www.orthodb.org/v10?query=107971at7742	myotubularin-related protein 6
108033at7742	Duplicated	FYBX02009459.1	3640193	3676730	-	836.8	504	https://www.orthodb.org/v10?query=108033at7742	N-acetylgalactosaminyltransferase 7
108033at7742	Duplicated	FYBX02010571.1	5987570	6371033	+	733.7	439	https://www.orthodb.org/v10?query=108033at7742	N-acetylgalactosaminyltransferase 7
108312at7742	Missing
108458at7742	Complete	FYBX02009976.1	901663	959691	+	547.2	458	https://www.orthodb.org/v10?query=108458at7742	Regulator of MON1-CCZ1
108510at7742	Complete	FYBX02010009.1	488151	583397	-	924.9	579	https://www.orthodb.org/v10?query=108510at7742	Arginyl-tRNA synthetase
108553at7742	Missing
108576at7742	Complete	FYBX02010076.1	1113836	1293837	+	691.5	649	https://www.orthodb.org/v10?query=108576at7742	cilia- and flagella-associated protein 58
108633at7742	Missing
108730at7742	Complete	FYBX02009723.1	1446359	1567490	+	782.4	570	https://www.orthodb.org/v10?query=108730at7742	Bardet-Biedl syndrome 7 protein
108802at7742	Missing
108881at7742	Duplicated	FYBX02008409.1	1702246	1761534	-	629.2	470	https://www.orthodb.org/v10?query=108881at7742	WD repeat-containing protein 1
108881at7742	Duplicated	FYBX02009418.1	450077	537241	-	722.1	533	https://www.orthodb.org/v10?query=108881at7742	WD repeat-containing protein 1
108888at7742	Missing
108967at7742	Missing
109054at7742	Missing
109081at7742	Complete	FYBX02006489.1	1022401	1149158	+	841.7	545	https://www.orthodb.org/v10?query=109081at7742	CCR4-NOT transcription complex subunit 10
109231at7742	Complete	FYBX02009901.1	1088246	1136956	+	706.6	464	https://www.orthodb.org/v10?query=109231at7742	Guanylate cyclase 1 soluble subunit beta 1
109264at7742	Complete	FYBX02010842.1	526637	670202	+	753.9	521	https://www.orthodb.org/v10?query=109264at7742	serine/threonine-protein kinase Nek8
109315at7742	Missing
109426at7742	Complete	FYBX02010617.1	3198138	3307163	-	937.7	617	https://www.orthodb.org/v10?query=109426at7742	cell division cycle 5-like protein
109623at7742	Complete	FYBX02010303.1	3479658	3508757	+	847.9	544	https://www.orthodb.org/v10?query=109623at7742	paraplegin
109650at7742	Missing
109869at7742	Complete	FYBX02010532.1	819630	1062238	-	1035.2	615	https://www.orthodb.org/v10?query=109869at7742	ATP-dependent RNA helicase DDX42
110226at7742	Complete	FYBX02008554.1	523853	586016	+	612.4	402	https://www.orthodb.org/v10?query=110226at7742	Iduronidase, alpha-L-
110339at7742	Complete	FYBX02010120.1	54083	149702	-	680.0	416	https://www.orthodb.org/v10?query=110339at7742	maternal embryonic leucine zipper kinase
110832at7742	Complete	FYBX02008033.1	1026978	1059532	+	620.3	456	https://www.orthodb.org/v10?query=110832at7742	neutral ceramidase
110839at7742	Complete	FYBX02009862.1	1736503	1842322	+	966.7	729	https://www.orthodb.org/v10?query=110839at7742	apoptosis-resistant E3 ubiquitin protein ligase 1
111099at7742	Complete	FYBX02009842.1	1803368	1889816	-	462.9	447	https://www.orthodb.org/v10?query=111099at7742	X-ray repair cross-complementing protein 5
111128at7742	Missing
111204at7742	Complete	FYBX02010045.1	5877776	5879675	+	754.9	538	https://www.orthodb.org/v10?query=111204at7742	sec1 family domain-containing protein 1
111254at7742	Missing
111501at7742	Missing
111509at7742	Complete	FYBX02010516.1	269576	283704	+	796.9	581	https://www.orthodb.org/v10?query=111509at7742	DNA replication licensing factor MCM7
111583at7742	Missing
111667at7742	Missing
111684at7742	Missing
112051at7742	Complete	FYBX02010394.1	2024775	2026721	+	593.9	545	https://www.orthodb.org/v10?query=112051at7742	leucine-rich repeat transmembrane protein FLRT3
112232at7742	Complete	FYBX02010530.1	1825356	1927838	+	383.3	412	https://www.orthodb.org/v10?query=112232at7742	cilia- and flagella-associated protein 206
112360at7742	Duplicated	FYBX02009960.1	340677	341864	-	521.3	580	https://www.orthodb.org/v10?query=112360at7742	transcription factor E4F1
112360at7742	Duplicated	FYBX02009960.1	741378	742850	-	506.7	507	https://www.orthodb.org/v10?query=112360at7742	transcription factor E4F1
112360at7742	Duplicated	FYBX02010659.1	200991	201929	-	568.3	593	https://www.orthodb.org/v10?query=112360at7742	transcription factor E4F1
112966at7742	Complete	FYBX02010717.1	6573733	6672626	-	626.8	480	https://www.orthodb.org/v10?query=112966at7742	dymeclin
113103at7742	Complete	FYBX02009689.1	1286880	1364347	+	844.4	468	https://www.orthodb.org/v10?query=113103at7742	F-box only protein 42
113409at7742	Complete	FYBX02009723.1	1983934	2069927	+	631.2	431	https://www.orthodb.org/v10?query=113409at7742	myotubularin
113535at7742	Missing
113537at7742	Complete	FYBX02000134.1	823892	913827	+	715.5	549	https://www.orthodb.org/v10?query=113537at7742	xaa-Pro aminopeptidase 1
113550at7742	Duplicated	FYBX02005348.1	2693703	2785022	-	790.5	535	https://www.orthodb.org/v10?query=113550at7742	TNF receptor associated factor 7
113550at7742	Duplicated	FYBX02010063.1	338177	405117	-	892.4	475	https://www.orthodb.org/v10?query=113550at7742	TNF receptor associated factor 7
113805at7742	Fragmented	FYBX02009823.1	3216776	3250066	+	385.9	239	https://www.orthodb.org/v10?query=113805at7742	myotubularin-related protein 14
113847at7742	Complete	FYBX02010303.1	1761936	1832375	+	437.7	484	https://www.orthodb.org/v10?query=113847at7742	Family with sequence similarity 120B
113992at7742	Complete	FYBX02000100.1	1247625	1298077	+	805.4	591	https://www.orthodb.org/v10?query=113992at7742	ATP-binding cassette sub-family B member 7, mitochondrial
114115at7742	Complete	FYBX02010252.1	5872644	5948248	+	435.1	425	https://www.orthodb.org/v10?query=114115at7742	Anoctamin
114119at7742	Complete	FYBX02010584.1	1015737	1040381	+	947.0	533	https://www.orthodb.org/v10?query=114119at7742	ectoderm-neural cortex protein 1
114214at7742	Missing
114216at7742	Fragmented	FYBX02010523.1	1690935	1697577	-	336.8	232	https://www.orthodb.org/v10?query=114216at7742	zinc finger protein 598
114303at7742	Complete	FYBX02010450.1	174369	270383	+	562.1	523	https://www.orthodb.org/v10?query=114303at7742	TBC1 domain family member 5 isoform X1
114459at7742	Missing
114623at7742	Fragmented	FYBX02005648.1	3482773	3601467	+	578.4	395	https://www.orthodb.org/v10?query=114623at7742	sterile alpha and TIR motif-containing protein 1
114626at7742	Missing
114695at7742	Complete	FYBX02009513.1	462099	505303	+	750.6	601	https://www.orthodb.org/v10?query=114695at7742	zinc transporter 5
114807at7742	Complete	FYBX02010443.1	3831860	4012046	+	506.5	533	https://www.orthodb.org/v10?query=114807at7742	mutS protein homolog 5
114819at7742	Missing
114924at7742	Missing
115007at7742	Missing
115042at7742	Complete	FYBX02010798.1	486222	850462	+	746.6	442	https://www.orthodb.org/v10?query=115042at7742	Alkylglycerone-phosphate synthase
115070at7742	Missing
115171at7742	Complete	FYBX02010607.1	2454172	2526710	+	301.8	393	https://www.orthodb.org/v10?query=115171at7742	syntaxin-binding protein 3
115220at7742	Missing
115533at7742	Missing
115534at7742	Complete	FYBX02008301.1	1505396	1537909	-	794.8	561	https://www.orthodb.org/v10?query=115534at7742	heat shock protein 75 kDa, mitochondrial
115748at7742	Fragmented	FYBX02009894.1	612696	616148	+	487.5	252	https://www.orthodb.org/v10?query=115748at7742	Cyclin D binding myb like transcription factor 1
115767at7742	Missing
116065at7742	Fragmented	FYBX02009989.1	199688	281902	-	141.8	176	https://www.orthodb.org/v10?query=116065at7742	centromere/kinetochore protein zw10 homolog
116202at7742	Fragmented	FYBX02010176.1	437993	465075	+	341.9	220	https://www.orthodb.org/v10?query=116202at7742	XPC complex subunit, DNA damage recognition and repair factor
116245at7742	Complete	FYBX02009632.1	1794392	1931458	+	542.3	486	https://www.orthodb.org/v10?query=116245at7742	Translation factor GUF1, mitochondrial
116359at7742	Missing
116482at7742	Missing
116667at7742	Missing
116710at7742	Missing
116812at7742	Complete	FYBX02009839.1	4573884	4595999	-	699.6	446	https://www.orthodb.org/v10?query=116812at7742	THO complex subunit 1
116835at7742	Complete	FYBX02010272.1	3574960	3595716	+	678.0	444	https://www.orthodb.org/v10?query=116835at7742	Actin-related protein 8
117231at7742	Missing
117384at7742	Complete	FYBX02005299.1	3925780	4049848	+	550.9	429	https://www.orthodb.org/v10?query=117384at7742	AVL9 cell migration associated
117494at7742	Fragmented	FYBX02009479.1	229376	278203	+	464.7	381	https://www.orthodb.org/v10?query=117494at7742	rabenosyn-5
117499at7742	Complete	FYBX02009586.1	143874	252167	+	828.4	474	https://www.orthodb.org/v10?query=117499at7742	electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
117571at7742	Complete	FYBX02008660.1	6241455	6407079	+	737.0	408	https://www.orthodb.org/v10?query=117571at7742	Polypeptide N-acetylgalactosaminyltransferase
117635at7742	Missing
117682at7742	Missing
117939at7742	Complete	FYBX02009929.1	3873955	3910808	+	764.8	530	https://www.orthodb.org/v10?query=117939at7742	tubulin--tyrosine ligase-like protein 12
118164at7742	Missing
118353at7742	Missing
118365at7742	Complete	FYBX02010156.1	8404	54823	+	721.7	445	https://www.orthodb.org/v10?query=118365at7742	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
118406at7742	Complete	FYBX02009707.1	1206258	1208507	-	271.6	402	https://www.orthodb.org/v10?query=118406at7742	uncharacterized protein KIAA2013 homolog
118460at7742	Complete	FYBX02010348.1	866623	916649	+	474.9	390	https://www.orthodb.org/v10?query=118460at7742	sphingomyelin phosphodiesterase
119040at7742	Complete	FYBX02009457.1	1655794	1775611	-	338.9	381	https://www.orthodb.org/v10?query=119040at7742	UV radiation resistance-associated gene protein
119066at7742	Fragmented	FYBX02010634.1	380660	518630	+	359.2	303	https://www.orthodb.org/v10?query=119066at7742	Endo-beta-N-acetylglucosaminidase
119120at7742	Complete	FYBX02010792.1	195970	316124	-	732.5	498	https://www.orthodb.org/v10?query=119120at7742	gigaxonin
119219at7742	Missing
119371at7742	Complete	FYBX02010288.1	358866	364338	-	512.2	375	https://www.orthodb.org/v10?query=119371at7742	Mitochondrial tRNA translation optimization 1
119532at7742	Complete	FYBX02009657.1	4674939	4707354	-	505.7	439	https://www.orthodb.org/v10?query=119532at7742	dopamine beta-hydroxylase
119796at7742	Complete	FYBX02010617.1	6201928	6256560	-	564.1	432	https://www.orthodb.org/v10?query=119796at7742	RNA polymerase I-specific transcription initiation factor RRN3
119886at7742	Complete	FYBX02010303.1	3384072	3406776	+	235.2	535	https://www.orthodb.org/v10?query=119886at7742	telomere length regulation protein TEL2 homolog
120085at7742	Missing
120131at7742	Complete	FYBX02010372.1	4024661	4066759	-	434.7	424	https://www.orthodb.org/v10?query=120131at7742	glycosylphosphatidylinositol anchor attachment 1 protein
120479at7742	Missing
120673at7742	Complete	FYBX02009746.1	623957	625726	+	745.4	513	https://www.orthodb.org/v10?query=120673at7742	WD repeat-containing protein 70
120857at7742	Missing
120920at7742	Complete	FYBX02010643.1	727262	801138	-	671.5	498	https://www.orthodb.org/v10?query=120920at7742	DNA polymerase kappa
121053at7742	Missing
121142at7742	Complete	FYBX02010587.1	226611	259644	-	878.0	444	https://www.orthodb.org/v10?query=121142at7742	elongator complex protein 3
121375at7742	Missing
121505at7742	Fragmented	FYBX02010409.1	363198	431296	-	422.5	270	https://www.orthodb.org/v10?query=121505at7742	Lin-54 DREAM MuvB core complex component
121516at7742	Missing
121830at7742	Fragmented	FYBX02010176.1	5034065	5067883	-	181.6	167	https://www.orthodb.org/v10?query=121830at7742	Methionyl-tRNA synthetase 2, mitochondrial
122017at7742	Complete	FYBX02009814.1	737488	834432	+	743.4	483	https://www.orthodb.org/v10?query=122017at7742	glutamate--cysteine ligase catalytic subunit
122030at7742	Complete	FYBX02007795.1	861727	960009	-	521.6	498	https://www.orthodb.org/v10?query=122030at7742	Trafficking protein particle complex 12
122064at7742	Missing
122255at7742	Complete	FYBX02010590.1	1259666	1272004	+	532.0	369	https://www.orthodb.org/v10?query=122255at7742	aspartyl/asparaginyl beta-hydroxylase
122318at7742	Complete	FYBX02010568.1	856	128470	-	793.1	523	https://www.orthodb.org/v10?query=122318at7742	urocanate hydratase
122495at7742	Complete	FYBX02010303.1	552205	676914	+	607.8	434	https://www.orthodb.org/v10?query=122495at7742	ATP-binding cassette sub-family D member 4
122527at7742	Missing
122793at7742	Missing
122841at7742	Complete	FYBX02000152.1	704085	727790	-	576.2	528	https://www.orthodb.org/v10?query=122841at7742	speckle targeted PIP5K1A-regulated poly(A) polymerase
122918at7742	Missing
122955at7742	Missing
122963at7742	Complete	FYBX02007682.1	143760	197512	+	446.3	347	https://www.orthodb.org/v10?query=122963at7742	TCDD-inducible poly 
122990at7742	Complete	FYBX02010008.1	706076	939008	-	585.6	511	https://www.orthodb.org/v10?query=122990at7742	NHL repeat-containing protein 2
123145at7742	Missing
123156at7742	Missing
123291at7742	Complete	FYBX02010647.1	1909171	1991201	+	767.6	529	https://www.orthodb.org/v10?query=123291at7742	Pre-mRNA processing factor 3
123337at7742	Complete	FYBX02010456.1	1233195	1247178	-	454.2	422	https://www.orthodb.org/v10?query=123337at7742	Proprotein convertase subtilisin/kexin type 7
123387at7742	Complete	FYBX02010320.1	1509325	1580908	+	423.4	355	https://www.orthodb.org/v10?query=123387at7742	harmonin
123404at7742	Complete	FYBX02010423.1	1136744	1150225	-	266.5	221	https://www.orthodb.org/v10?query=123404at7742	inner nuclear membrane protein Man1
123446at7742	Complete	FYBX02000134.1	1404948	1440320	-	601.3	441	https://www.orthodb.org/v10?query=123446at7742	mini-chromosome maintenance complex-binding protein
123570at7742	Fragmented	FYBX02009779.1	1957330	1975247	-	490.3	625	https://www.orthodb.org/v10?query=123570at7742	TELO2 interacting protein 1
123660at7742	Complete	FYBX02009325.1	6298678	6300510	+	637.5	545	https://www.orthodb.org/v10?query=123660at7742	leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2
123742at7742	Complete	FYBX02009826.1	1567282	1584009	+	405.0	299	https://www.orthodb.org/v10?query=123742at7742	5' exonuclease Apollo
123758at7742	Missing
123814at7742	Missing
123847at7742	Missing
123872at7742	Complete	FYBX02010816.1	21907	206650	-	232.9	355	https://www.orthodb.org/v10?query=123872at7742	protection of telomeres protein 1
123936at7742	Complete	FYBX02008994.1	3088859	3353190	-	961.8	531	https://www.orthodb.org/v10?query=123936at7742	Kinesin-like protein
124028at7742	Complete	FYBX02009807.1	1131756	1215066	-	819.5	529	https://www.orthodb.org/v10?query=124028at7742	bifunctional purine biosynthesis protein PURH
124120at7742	Complete	FYBX02009779.1	95905	163731	+	628.6	621	https://www.orthodb.org/v10?query=124120at7742	telomerase reverse transcriptase
124354at7742	Missing
124571at7742	Missing
124764at7742	Complete	FYBX02006800.1	307945	445571	+	489.9	347	https://www.orthodb.org/v10?query=124764at7742	MutL homolog 1
124775at7742	Missing
124962at7742	Complete	FYBX02010014.1	1987909	2116883	-	906.3	640	https://www.orthodb.org/v10?query=124962at7742	splicing factor 3A subunit 1
125127at7742	Fragmented	FYBX02010504.1	1387111	1532663	+	439.4	355	https://www.orthodb.org/v10?query=125127at7742	NCK-interacting protein with SH3 domain
125236at7742	Complete	FYBX02010219.1	574946	576838	-	675.3	515	https://www.orthodb.org/v10?query=125236at7742	fidgetin-like protein 1
125500at7742	Complete	FYBX02010680.1	456642	551723	-	650.3	504	https://www.orthodb.org/v10?query=125500at7742	acyl-CoA oxidase 3, pristanoyl 
125886at7742	Complete	FYBX02010736.1	30739	56995	+	762.3	663	https://www.orthodb.org/v10?query=125886at7742	Aminoadipate-semialdehyde dehydrogenase
125985at7742	Missing
126277at7742	Complete	FYBX02010573.1	14815	58261	+	691.4	454	https://www.orthodb.org/v10?query=126277at7742	amyloid protein-binding protein 2
126306at7742	Missing
126329at7742	Complete	FYBX02010754.1	2842543	2922517	-	1170.7	621	https://www.orthodb.org/v10?query=126329at7742	probable ATP-dependent RNA helicase DDX23
126446at7742	Fragmented	FYBX02010804.1	1398129	1398674	-	132.5	104	https://www.orthodb.org/v10?query=126446at7742	general transcription factor 3C polypeptide 2
126473at7742	Missing
126566at7742	Fragmented	FYBX02010449.1	88978	113557	-	389.3	395	https://www.orthodb.org/v10?query=126566at7742	Serine active site containing 1
126705at7742	Missing
126913at7742	Complete	FYBX02009717.1	650454	677681	+	758.7	463	https://www.orthodb.org/v10?query=126913at7742	KAT8 regulatory NSL complex subunit 3 isoform X1
127291at7742	Missing
127392at7742	Fragmented	FYBX02010190.1	2872400	2890998	+	602.2	346	https://www.orthodb.org/v10?query=127392at7742	Choline dehydrogenase
127445at7742	Missing
127587at7742	Complete	FYBX02010443.1	880850	928089	-	716.1	441	https://www.orthodb.org/v10?query=127587at7742	SUMO-activating enzyme subunit 2
127789at7742	Fragmented	FYBX02010683.1	6301484	6418896	-	367.2	362	https://www.orthodb.org/v10?query=127789at7742	Pyridine nucleotide-disulphide oxidoreductase domain 2
127830at7742	Missing
127929at7742	Missing
128068at7742	Missing
128255at7742	Complete	FYBX02010285.1	3829300	3871888	-	471.9	438	https://www.orthodb.org/v10?query=128255at7742	Intraflagellar transport 81
128299at7742	Complete	FYBX02009698.1	512847	548136	+	725.7	543	https://www.orthodb.org/v10?query=128299at7742	protein fem-1 homolog B
128396at7742	Complete	FYBX02009325.1	3290443	3375083	+	431.0	317	https://www.orthodb.org/v10?query=128396at7742	eukaryotic translation initiation factor 2-alpha kinase 1
128400at7742	Missing
128421at7742	Fragmented	FYBX02010373.1	95988	242047	-	449.2	388	https://www.orthodb.org/v10?query=128421at7742	FAS-associated factor 1
128562at7742	Complete	FYBX02009176.1	1453385	1558755	+	591.1	417	https://www.orthodb.org/v10?query=128562at7742	coiled-coil domain-containing protein 93
128709at7742	Complete	FYBX02000134.1	374552	404987	+	451.8	429	https://www.orthodb.org/v10?query=128709at7742	KIF1-binding protein
128712at7742	Duplicated	FYBX02009788.1	991709	1007116	-	629.4	456	https://www.orthodb.org/v10?query=128712at7742	frizzled-6
128712at7742	Duplicated	FYBX02010597.1	180538	269189	-	546.6	446	https://www.orthodb.org/v10?query=128712at7742	frizzled-6
128901at7742	Complete	FYBX02008326.1	1123483	1457690	+	362.3	356	https://www.orthodb.org/v10?query=128901at7742	Integrin alpha FG-GAP repeat containing 1
128918at7742	Missing
129039at7742	Missing
129046at7742	Missing
129053at7742	Complete	FYBX02009607.1	770139	793021	+	415.5	439	https://www.orthodb.org/v10?query=129053at7742	Ring finger protein 103
129062at7742	Missing
129214at7742	Missing
129684at7742	Fragmented	FYBX02010221.1	30015	100122	-	401.5	305	https://www.orthodb.org/v10?query=129684at7742	scavenger receptor cysteine-rich domain-containing group B protein
129835at7742	Complete	FYBX02010630.1	1261006	1277705	+	331.9	369	https://www.orthodb.org/v10?query=129835at7742	mitochondrial ribonuclease P protein 3
129880at7742	Missing
129936at7742	Fragmented	FYBX02010321.1	605838	633644	+	187.4	172	https://www.orthodb.org/v10?query=129936at7742	protein CIP2A
129939at7742	Missing
129943at7742	Complete	FYBX02010007.1	393097	394929	+	375.1	440	https://www.orthodb.org/v10?query=129943at7742	FAST kinase domain-containing protein 5
129979at7742	Complete	FYBX02009537.1	2690949	2734592	-	877.6	481	https://www.orthodb.org/v10?query=129979at7742	Crooked neck pre-mRNA splicing factor 1
130025at7742	Fragmented	FYBX02010445.1	990865	1065829	-	79.3	102	https://www.orthodb.org/v10?query=130025at7742	PWWP domain-containing protein 2A
130062at7742	Complete	FYBX02010026.1	425649	427145	-	388.6	661	https://www.orthodb.org/v10?query=130062at7742	Zinc finger and BTB domain containing 44
130125at7742	Missing
130130at7742	Fragmented	FYBX02009309.1	924197	1044173	+	429.6	345	https://www.orthodb.org/v10?query=130130at7742	nucleoporin NDC1
130161at7742	Fragmented	FYBX02010005.1	1197958	1224219	+	637.6	362	https://www.orthodb.org/v10?query=130161at7742	exonuclease 1
130337at7742	Duplicated	FYBX02009929.1	3263615	3265096	-	567.5	417	https://www.orthodb.org/v10?query=130337at7742	Muscarinic acetylcholine receptor
130337at7742	Duplicated	FYBX02010431.1	4124231	4147071	+	637.6	402	https://www.orthodb.org/v10?query=130337at7742	Muscarinic acetylcholine receptor
130375at7742	Duplicated	FYBX02009599.1	118558	136769	-	903.9	503	https://www.orthodb.org/v10?query=130375at7742	negative elongation factor C/D
130375at7742	Duplicated	FYBX02009706.1	317448	335654	+	903.9	503	https://www.orthodb.org/v10?query=130375at7742	negative elongation factor C/D
130415at7742	Fragmented	FYBX02009788.1	2231535	2299821	-	348.2	260	https://www.orthodb.org/v10?query=130415at7742	Grainyhead like transcription factor 3
130549at7742	Missing
130943at7742	Missing
131366at7742	Complete	FYBX02010090.1	2236975	2347195	+	515.5	295	https://www.orthodb.org/v10?query=131366at7742	Spastin
131564at7742	Missing
131585at7742	Missing
131719at7742	Complete	FYBX02010455.1	602861	637490	-	294.8	352	https://www.orthodb.org/v10?query=131719at7742	mcKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin
131817at7742	Fragmented	FYBX02009908.1	8123706	8307888	-	567.9	406	https://www.orthodb.org/v10?query=131817at7742	A-kinase anchor protein 10, mitochondrial
131825at7742	Complete	FYBX02009970.1	355431	471520	+	567.1	511	https://www.orthodb.org/v10?query=131825at7742	Calcium homeostasis endoplasmic reticulum protein
131862at7742	Complete	FYBX02010672.1	1165589	1189101	+	605.4	472	https://www.orthodb.org/v10?query=131862at7742	TRMT1-like protein
131898at7742	Complete	FYBX02010420.1	536124	558273	-	477.6	433	https://www.orthodb.org/v10?query=131898at7742	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
131983at7742	Missing
131994at7742	Missing
132010at7742	Missing
132224at7742	Missing
132279at7742	Duplicated	FYBX02007112.1	2346164	2470358	-	729.9	449	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132279at7742	Duplicated	FYBX02009901.1	691244	804716	+	621.7	443	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132279at7742	Duplicated	FYBX02009901.1	946822	1014869	+	643.5	440	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132279at7742	Duplicated	FYBX02010411.1	2428105	2481366	+	626.3	446	https://www.orthodb.org/v10?query=132279at7742	Solute carrier family 5 member 11
132656at7742	Missing
132847at7742	Missing
132931at7742	Complete	FYBX02009009.1	380400	489600	+	702.6	511	https://www.orthodb.org/v10?query=132931at7742	Mitochondrial translational initiation factor 2
132972at7742	Complete	FYBX02010768.1	1130891	1180891	+	323.8	335	https://www.orthodb.org/v10?query=132972at7742	F-box/WD repeat-containing protein 5
133006at7742	Complete	FYBX02009726.1	753116	831403	-	536.5	398	https://www.orthodb.org/v10?query=133006at7742	signal recognition particle subunit SRP68
133153at7742	Complete	FYBX02010632.1	406436	427858	+	590.7	475	https://www.orthodb.org/v10?query=133153at7742	folliculin
133255at7742	Missing
133326at7742	Complete	FYBX02009825.1	13755	130444	+	635.6	463	https://www.orthodb.org/v10?query=133326at7742	T-complex protein 1 subunit alpha
133596at7742	Missing
133604at7742	Complete	FYBX02009986.1	311285	368298	-	558.8	442	https://www.orthodb.org/v10?query=133604at7742	phosphoacetylglucosamine mutase
133642at7742	Complete	FYBX02009032.1	2235201	2258982	-	600.0	384	https://www.orthodb.org/v10?query=133642at7742	sulfite oxidase, mitochondrial
133692at7742	Missing
133713at7742	Missing
133758at7742	Complete	FYBX02009991.1	1537417	1541199	-	1237.3	1345	https://www.orthodb.org/v10?query=133758at7742	Zinc finger and BTB domain containing 24
133877at7742	Missing
133965at7742	Complete	FYBX02009809.1	1712527	1752622	-	465.8	500	https://www.orthodb.org/v10?query=133965at7742	Glutathione S-transferase C-terminal domain containing
133969at7742	Complete	FYBX02010570.1	2249550	2291878	+	712.5	455	https://www.orthodb.org/v10?query=133969at7742	Cell division cycle 23
134048at7742	Complete	FYBX02010110.1	429059	487887	-	531.6	392	https://www.orthodb.org/v10?query=134048at7742	eukaryotic translation initiation factor 3 subunit D
134188at7742	Fragmented	FYBX02010594.1	343049	419618	+	405.1	402	https://www.orthodb.org/v10?query=134188at7742	RAD17 checkpoint clamp loader component
134368at7742	Complete	FYBX02010830.1	2546377	2588277	+	367.6	524	https://www.orthodb.org/v10?query=134368at7742	biotin--protein ligase
